926243;www.tehnosystems.ru;"Закрытое акционерное общество ""ТехноСистемы""";ТС;tehnosystems@mail.ru;630004, Новосибирск г, Ленина ул, д. 52, оф. 205;Новосибирск г, Троллейная ул, д. 20;(383) 299-35-53, 214-70-78, 291-47-72;(383) 299-35-53, 214-70-78, 291-47-72;ЗАО ТЕХНОСИСТЕМЫ с 2001 года специализируется на продаже и внедрении в производство контрольно-измерительных приборов и средств автоматизации. Помимо поставок продукции отечественного производства, компания является торговым партнером и дистрибьютором международной корпорации - лидера в этой отрасли - YOKOGAWA Electric.;Новосибирск;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
926478;www.kztt.ru;Общество с ограниченной ответственностью «Электрощит-Ко»;Электрощит-К;ztt@kztt.ru;249210, Калужская область, Бабынинский район, п. Бабынино, ул. Советская, 24;249210, Калужская область, Бабынинский район, п. Бабынино, ул. Советская, 24;7 (495) 719-77-00, 719-78-44, 719-79-02;7 (495) 719-77-00, 719-78-44, 719-79-02;"Группа компаний «Трансформэлектро» c 2003 года первая в РФ начала производить высокоточные литые измерительные трансформаторы тока 6-35кВ из полиуретана, по технологии компании  KWK Messwandler GmBH, Германия.
 
   В настоящее время мы производим основную линейку потребляемых в России и странах СНГ измерительных трансформаторов (опорных, проходных, встроенных, нулевой последовательности, напряжения). Каждый трансформатор нашего производства это современное высокотехнологичное изделие европейского качества с набором регулируемых параметров необходимых для решения задач в области коммерческого учета электрической энергии и релейной защиты электрических сетей.";;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА
926591;www.neywa.ru;"""Производственное объединение""Октябрь""";ПО Октябрь;october@neywa.ru;623420, Свердловская обл, Каменск-Уральский г, Рябова ул, д. 8;;(3439) 33-96-92, 32-52-07;(3439) 33-16-00;ФГУП «ПО «Октябрь» является одним из крупнейших предприятий радиоэлектронного комплекса Российской Федерации. Мы выпускаем различную аппаратуру – от простейших абонентских громкоговорителей до сложных автоматизированных систем управления.;;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
926625;www.era-aes.ru;"Закрытое акционерное общество ""ЭРА АЭС""";ЭРА АЭС;era@era-aes.ru;105005, Москва г, а/я 4;;(495) 221-80-27;(495) 221-80-27;"Изначально, компания создавалась для инжинирингового сопровождения проектов TACIS по поставкам современного европейского тепломеханического оборудования на действующие АЭС России.

Инжиниринговые услуги компании имели широкий спектр: оценка влияния на безопасность, разработка требований безопасной эксплуатации, разработка и согласование Технических условий, техническое сопровождение проекта, расчеты, приемка и поставка оборудования под ключ.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
926672;www.ipmce.ru;"Федеральное государственное унитарное предприятие ""Институт точной механики и вычислительной техники имени С.А.Лебедева Российской академии наук"" (ИТМиВТ)";ИТМиВТ;info@ipmce.ru;119991, Москва г, Ленинский пр-кт, д. 51;;(495) 649-12-75;(495) 649-12-70;ФГУП «Институт точной механики и вычислительной техники им. С. А. Лебедева Российской академии наук» (ИТМиВТ) — ведущий научно-исследовательский институт в области информационных технологий, вычислительной техники и микроэлектроники, возрождающий отечественную школу инноваций.;1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
926692;www.molniya.ru;"Федеральное государственное унитарное предприятие ""Производственное объединение ""Машиностроительный завод ""Молния""";Молния;info@molniya.ru;109428, Москва г, Рязанский пр-кт, д. 6а;;(495) 171-91-61;(495) 171-81-41, 171-34-60, 171-37-70;"Федеральное государственное унитарное предприятие ""Производственное объединение ""Машиностроительный завод ""Молния"", основанное 05 октября 1929 года, является первым (с 1945 г.) серийным заводом нынешней Государственной корпорации по атомной энергии «Росатом» в области изготовления нестандартного оборудования для АЭС, а также производителем специализированных технических средств для силовых ведомств (Минобороны России, ФСБ России, ФСО России) и продукции гражданского назначения.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
926809;www.bfe-russia.ru;"Общество с ограниченной ответственностью ""БФ Инжиниринг""";БФ Инжиниринг;office@bfe-russia.ru;109316, Москва, Волгоградский проспект 47, офис 415;117246, Москва г, Научный проезд, д. 6, офис 201;+7 (495) 641-04-73;+7 (495) 641-04-73;"Инжиниринговые услуги в области поставки теплообменного оборудования
Логистика по поставке включая доставку и таможенное оформление
Финансовые консультации клиентов и реализация схем финансирования поставляемого оборудования";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
926939;www.stroyreserv.com;"""НИПИИ ЭТ ""Стройрезерв""";НИПИИ ЭТ Стройрезерв;info@stroyreserv.com;г. Москва, ул. Дубининская, д. 57, стр.1;101001, Москва г, Милютинский пер, д. 10, стр. 4;(495) 228-33-01;(495) 228-33-01;;1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ
927148;www.resurs-91.ru;"Общество с ограниченной ответственностью Предприятие ""Ресурс""";Ресурс;mail@resurs.vm.ru;394052, Воронеж г, Матросова ул, д. 127;394000, Воронеж г, Революции пр-кт, д. 56;(4732)51-93-30, 71-37-71, 76-89-25, 36-66-22;(4732)51-93-30, 71-37-71, 76-89-25, 36-66-22;Предприятие по обеспечению работоспособности технологического оборудования;;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
927361;www.master-form.ru;"Общество с ограниченной ответственностью ""Мастер Форм""";Мастер Форм;info@master-form.ru;127473, Москва г, Краснопролетарская ул, д. 16, стр. 1;127473, Москва г, Краснопролетарская ул, д. 16, стр. 1;+7(495) 739-33-47;+7(495) 739-33-47;"ООО «Мастер Форм» представляет собой инновационную компанию в российской энергетической сфере. 

    Мы хотим идти в ногу со временем, поэтому мы развиваем альтернативные источники энергии. 

      Мы осознаем необходимость обеспечения энергетической независимости и безопасности России, поэтому мы стремимся вывести ветроэнергетику в России на достойный уровень. 

    Мы осознаем важность защиты окружающей среды и сохранение природы для будущих поколений, поэтому мы выступаем за чистую энергию.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
927393;www.smeta.ru;"Группа компаний ""СтройСофт""";СтройСофт;stroysoft@smeta.ru;109180, Москва г, Большая Поляна ул, д. 51А, стр. 9;105082, Москва г, Бакунинская ул, д. 41;(495) 223-08-59, 21-78-59, 221-78-69;(495) 223-08-59, 21-78-59, 221-78-69;Программы составления смет — первое и самое популярное направление деятельности группы компаний «СтройСофт». Программные комплексы «Smeta.RU», «BabyСмета» и «Нормокалькулятор» пользуются у сметчиков заслуженным спросом.;1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
927473;www.montage.ru;Открытое акционерное общество «Жуковское монтажное управление «Спецмашмонтаж»;ЖМУ Спецмашмонтаж;info@montage.ru;Московская обл, Жуковский г, Чкалова ул, д. 40;Московская обл, Жуковский г, Чкалова ул, д. 40;(495) 556-61-01;(495) 556-61-01;Жуковское монтажное управление «Спецмашмонтаж» хорошо известно не только в России, но и во всех странах СНГ, что неудивительно — предприятие уже 40 лет успешно решает такие сложные производственные задачи как монтаж трубопроводов и изготовление трубных узлов, изготовление ограждающих конструкций и площадок обслуживания, монтаж технологического оборудования для предприятий химической, авиационной, аэрокосмической, пищевой, стекольной промышленности, изготовление нестандартного оборудования и т.д.;;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ
1151172;www.latteps.ru;"Общество с ограниченной ответственностью ""Латтепс""";Латтепс;latteps@latteps.ru;119607, Москва г, Мичуринский пр-кт, д. 51;119607, Москва г, Мичуринский пр-кт, д. 51;(495) 744-08-77;(495) 744-08-77;Компания «Латтепс» создана в 1991 году. Уже с первых дней существования, задекларировав основные направления деятельности, которые с каждым годом только дополнялись, компания «Латтепс» заявила о себе как о профессионале в  области антикоррозионной защиты промышленных и гражданских объектов, переизоляции и изоляции магистральных нефте- и газопроводов, компрессорных и насосных станций.;1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ
1151239;www.szhbs.ru;Закрытое акционерное общество “СПЕЦЖЕЛЕЗОБЕТОНСТРОЙ”;СЖБС;info@szhbs.ru;105066, Москва г, Красносельская Н. ул, д. 42;;261-04-56;261-04-56;"Закрытое Акционерное Общество “СПЕЦЖЕЛЕЗОБЕТОНСТРОЙ”
является правопреемником Государственного специализированного строительно-монтажного треста “Спецжелезобетонстрой”, созданного в 1952 году для строительства специальных высотных сооружений из монолитного железобетона. 
За годы становления и развития “Спецжелезобетонстроем” построены сотни дымовых промышленных железобетонных труб высотой до 420 метров, оболочек градирен, силосных емкостей диаметром до 30 метров, элеваторов, надземных зданий копров, тушильных, угольных, грануляционных башен различных высот и других сложных инженерных сооружений для энергетической, цементной, химической, металлургической, горнодобывающей отраслей промышленности на территории России и стран СНГ. 
Наши специалисты возводили монолитные специальные сооружения на строительстве заводов и электростанций в Афганистане, Алжире, Вьетнаме, Индии, Ираке, Иране, Монголии, Пакистане, Турции и на Кубе.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ
1175495;www.ik-technoprom.ru;"Инжиниринговая компания ""Технопром""";Технопром;info@ik-technoprom.ru;196105, Санкт-Петербург г, Космонавтов пр-кт, д. 11, а/я 337;;(812) 378-76-81;(812) 380-31-61;Компания Технопром – это крупный многопрофильный холдинг в состав которого входят предприятия, способные выполнять весь комплекс проектных и строительно-монтажных работ в области энергетического, промышленного и гражданского строительства.;1900;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
1175516;www.nikimt.ru;"Филиал Открытого акционерного общества ""Инвестиционно-строительный концерн ""Атомстрой"" ""Научно-исследовательский и конструкторский институт монтажной технологии""";НИКИМТ;nikimt@nikimt.ru;127410, Москва г, Алтуфьевское ш, д. 43;127410, Москва г, Алтуфьевское ш, д. 43, стр. 2;(495) 903-10-00;(495) 489-90-95;"Научно-исследовательский и конструкторский институт монтажной технологии (НИКИМТ) был создан в 1956 г. для разработки технологических процессов монтажа, ремонта и вывода из эксплуатации ядерных объектов.
В процессе своего развития Институт стал ведущим в этой области и достиг значительных результатов в создании специфического оборудования и оснастки для монтажно-демонтажных работ, сварочного и резательного оборудования, технической диагностики и неразрушающих методов контроля, промышленного телевидения, специальных покрытий, робототехнических комплексов, центробежных экстракторов и т.д.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ
1175540;www.velan-td.ru;"Торговый Дом ""Взрывозащищенные ЭЛектрические Аппараты Низковольтные""";ТД ВЭЛАН;velan-td@aaanet.ru;344041, Ростов-на-Дону г, Чудная ул, д. 10;;(863) 237-03-40, 237-03-41;(863) 237-03-40, 237-03-41;Торговый Дом «ВЭЛАН», созданный как сбытовая структура завода, одна из активно работающих инжиниринговых компаний в области взрывоопасных производств газовой, нефтяной, химической и угольной отраслей промышленности. Компания образована из числа специалистов ведущих организаций в области электрооборудования специального исполнения. Наши специалисты имеют многолетний опыт работы с крупнейшими предприятиями России и стран СНГ. Накопленный опыт работы с оборудованием как отечественного, так и зарубежного производства, позволяет нам предоставлять партнерам услуги различного характера - подбор взрывобезопасного электрооборудования.;;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА
1175635;www.talnah.ru;"Закрытое акционерное общество ""Талнах""";Талнах;info@talnah.ru;301125, Тульская обл, Ленинский р-н, Маслово с, д. 132;;(4872) 24-24-95, 24-24-18,24-98-48,24-98-49,24-23-50;(4872) 24-24-95, 24-24-18,24-98-48,24-98-49,24-23-50;"ЗАО ""Талнах"" является одним из лидеров по производству насосов и насоного оборудования на территории России. Плунжерные насосы, дозировочные насосы и установки, гомогенизаторы компании Талнах работают на многих предприятиях и объектах РФ и зарубежом.";;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ
1175678;http://www.gea-energietechnik.de/opencms/opencms/get/ru/Unternehmen/;"""ГЕА Энерготехника""";ГЕА Энерготехника;info@gea-energytechnology.ru;;123317, Москва г, Краснопресненская наб, д. 18;(495) 651-66-99;(495) 651-66-87, 651-66-88;"На протяжении десятилетий компания ""GEA Energietechnik GmbH"" устанавливает по всему миру  различные системы охлаждения, начиная от проектирования и строительства новых установок и заканчивая модернизацией, расширением мощностей и техническим обслуживанием, существующих в соответствии с высочайшими требованиями к качеству на основе новейших показателей, полученных в результате собственных исследований и разработок. Для полного удовлетворения требований клиентов, с учетом  их потребностей, в программу поставки компании включены различные конденсаторы с воздушным охлаждением и различные типы градирен.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ЛОЖЬ
1175735;www.infosec.ru;"НИП ""Информзащита""";Информзащита;market@infosec.ru;Москва, ул. Образцова, 38;;(495) 980-23-45;(495) 980-23-45;"НИП ""Информзащита"" была основана в 1995 году и в настоящее время является ведущей российской сервисной компанией, специализирующейся на оказании услуг по обеспечению информационной безопасности автоматизированных систем различного назначения и любого уровня сложности.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ
1175738;www.pea.ru;"Группа Компаний ""Научно-производственное объединение Промэлектроавтоматика""";ГК НПО Промэлектроавтоматика;info@pea.ru;105082, Москва г, Почтовая Б. ул, д. 38, стр. 5;111020, Москва г, Сторожевая ул, д. 30, кор. 2;;(499) 265-28-90, 265-28-63, 265-31-80,265-31-08;"В настоящее время ""НПО Промэлектроавтоматика"" представляет организацию с хорошо развитой инфраструктурой. Сферы нашей деятельности: комплектование, монтаж, наладка и сервисное обслуживание высоковольтного и низковольтного оборудования на промышленных предприятиях различных отраслей производства, гражданского и промышленного строительства.";1459;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ЛОЖЬ;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА;ИСТИНА
